"","Date","algo_ret"
"650",2012-08-03,0.00104166668529312
"651",2012-08-06,0.00105555556714535
"652",2012-08-07,0.000833333329194122
"653",2012-08-08,0.0004999999784761
"654",2012-08-09,0
"655",2012-08-10,0.000222222229672803
"656",2012-08-13,0.000249999925494195
"657",2012-08-14,0.000500000029802322
"658",2012-08-15,0.000696884807147915
"659",2012-08-16,0.000399999968707561
"660",2012-08-17,0.000200000006705523
"661",2012-08-20,0.000611111008458668
"662",2012-08-21,-0.000388888807760345
"663",2012-08-22,0.00072222214192152
"664",2012-08-23,-0.000277777769499355
"665",2012-08-24,0.00149999999751647
"666",2012-08-27,0.000681818100539113
"667",2012-08-28,0.000409090932119976
"668",2012-08-29,0.000409090915186839
"669",2012-08-30,-0.000772727240215648
"670",2012-08-31,0.00163636356930841
"671",2012-09-04,0.00084615384443448
"672",2012-09-05,0.000423076811891336
"673",2012-09-06,0.00157692312907714
"674",2012-09-07,7.69230780693201e-05
"675",2012-09-10,-0.00214061752562511
"676",2012-09-11,0.00149999998509884
"677",2012-09-12,0.00193749994039536
"678",2012-09-13,0.00112499997485429
"679",2012-09-14,0.000375000010244548
"680",2012-09-17,0.00183333312471708
"681",2012-09-18,0.000333333313465118
"682",2012-09-19,0.000583333373069763
"683",2012-09-20,0.000130213211687584
"684",2012-09-21,0.000499999995032946
"685",2012-09-24,0.0008750000099341
"686",2012-09-25,-0.00499999975164731
"687",2012-09-26,0
"688",2012-09-27,0
"689",2012-09-28,0
"690",2012-10-01,0.000921052690399323
"691",2012-10-02,0.000605263194363368
"692",2012-10-03,0.000467932517253067
"693",2012-10-04,0.000263157886894126
"694",2012-10-05,0.000157894741155599
"695",2012-10-08,-0.000199999958276742
"696",2012-10-09,-0.0038031202001252
"697",2012-10-10,-0.00364999976754189
"698",2012-10-11,0
"699",2012-10-12,0
"700",2012-10-15,0.00141354650081414
"701",2012-10-16,0.00069999997317791
"702",2012-10-17,0.000100000003973643
"703",2012-10-18,3.33333338300387e-05
